Leto,Kraj,Število tekmovalcev,Gostiteljica,Ime,Priimek,Država,Mesto,Medalja,Skupno,Točke
1963,Wrocław,64,Poland,,,Czechoslovakia,49,,15,"[4, 5, 0, 3, 0, 3]"
1963,Wrocław,64,Poland,,,Czechoslovakia,49,,15,"[2, 3, 2, 2, 1, 5]"
1963,Wrocław,64,Poland,Katica,Stevanović,Yugoslavia,49,,15,"[None, None, None, None, None, None]"
1963,Wrocław,64,Poland,,,Czechoslovakia,53,,14,"[2, 4, 0, 2, 0, 6]"
1963,Wrocław,64,Poland,,,Czechoslovakia,53,,14,"[2, 5, 0, 1, 0, 6]"
1963,Wrocław,64,Poland,Bernd,Noack,German Democratic Republic,53,,14,"[None, None, None, None, None, None]"
1963,Wrocław,64,Poland,Marian,Grudnicki,Poland,53,,14,"[None, None, None, None, None, None]"
1963,Wrocław,64,Poland,Andrzej,Szankowski,Poland,53,,14,"[None, None, None, None, None, None]"
1963,Wrocław,64,Poland,Joachim,Krell,German Democratic Republic,58,,13,"[None, None, None, None, None, None]"
1963,Wrocław,64,Poland,Ljubomir,Pavlov,Bulgaria,59,,12,"[2, 0, 0, 0, 3, 7]"
1963,Wrocław,64,Poland,Lutz,Bernhardt,German Democratic Republic,59,,12,"[None, None, None, None, None, None]"
1963,Wrocław,64,Poland,Angel,Muleshkov,Bulgaria,61,,10,"[5, 1, 0, 1, 0, 3]"
1963,Wrocław,64,Poland,Marian,Orłowski,Poland,62,,7,"[None, None, None, None, None, None]"
1963,Wrocław,64,Poland,Stanko,Vrščaj,Yugoslavia,62,,7,"[None, None, None, None, None, None]"
1963,Wrocław,64,Poland,Valerijan,Bjelik,Yugoslavia,64,,2,"[None, None, None, None, None, None]"
1964,Moscow,72,Union of Soviet Socialist Republics,David,Bernstein,Union of Soviet Socialist Republics,1,G,42,"[7, 7, 6, 6, 7, 9]"
1964,Moscow,72,Union of Soviet Socialist Republics,László,Gerencsér,Hungary,2,G,41,"[None, None, None, None, None, None]"
1964,Moscow,72,Union of Soviet Socialist Republics,László,Lovász,Hungary,3,G,39,"[None, None, None, None, None, None]"
1964,Moscow,72,Union of Soviet Socialist Republics,József,Pelikán,Hungary,3,G,39,"[None, None, None, None, None, None]"
1964,Moscow,72,Union of Soviet Socialist Republics,Tadeusz,Figiel,Poland,3,G,39,"[None, None, None, None, None, None]"
1964,Moscow,72,Union of Soviet Socialist Republics,Genadiy,Arhipov,Union of Soviet Socialist Republics,3,G,39,"[None, None, None, None, None, None]"
1964,Moscow,72,Union of Soviet Socialist Republics,Yuri,Matiashevich,Union of Soviet Socialist Republics,7,G,38,"[None, None, None, None, None, None]"
1964,Moscow,72,Union of Soviet Socialist Republics,Pavel,Bureš,Czechoslovakia,8,S,36,"[7, 7, 6, 6, 4, 6]"
1964,Moscow,72,Union of Soviet Socialist Republics,Tamara,Marcisová,Czechoslovakia,8,S,36,"[7, 7, 6, 6, 4, 6]"
1964,Moscow,72,Union of Soviet Socialist Republics,Valeriy,Alekseev,Union of Soviet Socialist Republics,8,S,36,"[None, None, None, None, None, None]"
1964,Moscow,72,Union of Soviet Socialist Republics,István,Berkes,Hungary,11,S,35,"[None, None, None, None, None, None]"
1964,Moscow,72,Union of Soviet Socialist Republics,Octavian,Bîscă,Romania,12,S,33,"[None, None, None, None, None, None]"
1964,Moscow,72,Union of Soviet Socialist Republics,Alexandru,Vinea,Romania,13,S,32,"[None, None, None, None, None, None]"
1964,Moscow,72,Union of Soviet Socialist Republics,Wolfgang,Klamt,German Democratic Republic,14,S,31,"[None, None, None, None, None, None]"
1964,Moscow,72,Union of Soviet Socialist Republics,Marian,Orłowski,Poland,14,S,31,"[None, None, None, None, None, None]"
1964,Moscow,72,Union of Soviet Socialist Republics,Viktor,Urumov,Yugoslavia,14,S,31,"[None, None, None, None, None, None]"
1964,Moscow,72,Union of Soviet Socialist Republics,Avram,Eskenazi,Bulgaria,17,B,30,"[7, 7, 0, 6, 4, 6]"
1964,Moscow,72,Union of Soviet Socialist Republics,Vladimir,Zaimov,Bulgaria,17,B,30,"[7, 7, 6, 0, 4, 6]"
1964,Moscow,72,Union of Soviet Socialist Republics,Miloslav,Znojil,Czechoslovakia,17,B,30,"[6, 0, 5, 6, 7, 6]"
1964,Moscow,72,Union of Soviet Socialist Republics,Krzysztof,Nowiński,Poland,17,B,30,"[None, None, None, None, None, None]"
1964,Moscow,72,Union of Soviet Socialist Republics,Woicheh,Patkaniowski,Poland,17,B,30,"[None, None, None, None, None, None]"
1964,Moscow,72,Union of Soviet Socialist Republics,Mihai,Kerciu,Romania,17,B,30,"[None, None, None, None, None, None]"
1964,Moscow,72,Union of Soviet Socialist Republics,Tiberiu,Spircu,Romania,17,B,30,"[None, None, None, None, None, None]"
1964,Moscow,72,Union of Soviet Socialist Republics,Boris,Ivlev,Union of Soviet Socialist Republics,17,B,30,"[None, None, None, None, None, None]"
1964,Moscow,72,Union of Soviet Socialist Republics,Aleksander,Vilenkin,Union of Soviet Socialist Republics,17,B,30,"[None, None, None, None, None, None]"
1964,Moscow,72,Union of Soviet Socialist Republics,Manfred,Brandt,German Democratic Republic,26,B,29,"[None, None, None, None, None, None]"
1964,Moscow,72,Union of Soviet Socialist Republics,Aleksander,Florensov,Union of Soviet Socialist Republics,26,B,29,"[None, None, None, None, None, None]"
1964,Moscow,72,Union of Soviet Socialist Republics,Stanko,Vrščaj,Yugoslavia,26,B,29,"[None, None, None, None, None, None]"
1964,Moscow,72,Union of Soviet Socialist Republics,Jaroslav,Zemánek,Czechoslovakia,29,B,28,"[7, 5, 6, 0, 4, 6]"
1964,Moscow,72,Union of Soviet Socialist Republics,Endre,Makai,Hungary,29,B,28,"[None, None, None, None, None, None]"
1964,Moscow,72,Union of Soviet Socialist Republics,Zbigniew,Słodkowski,Poland,29,B,28,"[None, None, None, None, None, None]"
1964,Moscow,72,Union of Soviet Socialist Republics,Svetoslav,Biltchev,Bulgaria,32,B,27,"[1, 7, 6, 0, 7, 6]"
1964,Moscow,72,Union of Soviet Socialist Republics,Monika,Titze,German Democratic Republic,32,B,27,"[None, None, None, None, None, None]"
1964,Moscow,72,Union of Soviet Socialist Republics,Cevegmidin,Mizhidorzh,Mongolia,32,B,27,"[None, None, None, None, None, None]"
1964,Moscow,72,Union of Soviet Socialist Republics,Eleodor,Popescu,Romania,32,B,27,"[None, None, None, None, None, None]"
1964,Moscow,72,Union of Soviet Socialist Republics,Tamás,Komor,Hungary,36,,26,"[None, None, None, None, None, None]"
1964,Moscow,72,Union of Soviet Socialist Republics,Dondog,Batgombo,Mongolia,36,,26,"[None, None, None, None, None, None]"
1964,Moscow,72,Union of Soviet Socialist Republics,Dendev,Tserennadmid,Mongolia,36,,26,"[None, None, None, None, None, None]"
1964,Moscow,72,Union of Soviet Socialist Republics,Sanjaag,Tserenpel,Mongolia,36,,26,"[None, None, None, None, None, None]"
1964,Moscow,72,Union of Soviet Socialist Republics,Henryk,Hecht,Poland,36,,26,"[None, None, None, None, None, None]"
1964,Moscow,72,Union of Soviet Socialist Republics,Jan,Grabowski,German Democratic Republic,41,,25,"[None, None, None, None, None, None]"
1964,Moscow,72,Union of Soviet Socialist Republics,Manfred,Krüppel,German Democratic Republic,41,,25,"[None, None, None, None, None, None]"
1964,Moscow,72,Union of Soviet Socialist Republics,Iliya,Rips,Union of Soviet Socialist Republics,41,,25,"[None, None, None, None, None, None]"
1964,Moscow,72,Union of Soviet Socialist Republics,Vladimir,Popov,Bulgaria,44,,24,"[7, 1, 6, 0, 4, 6]"
1964,Moscow,72,Union of Soviet Socialist Republics,Otto,Trewendt,German Democratic Republic,44,,24,"[None, None, None, None, None, None]"
1964,Moscow,72,Union of Soviet Socialist Republics,Gábor,Corradi,Hungary,44,,24,"[None, None, None, None, None, None]"
1964,Moscow,72,Union of Soviet Socialist Republics,Bronisław,Wajnryb,Poland,44,,24,"[None, None, None, None, None, None]"
1964,Moscow,72,Union of Soviet Socialist Republics,Ilie,Bârză,Romania,44,,24,"[None, None, None, None, None, None]"
1964,Moscow,72,Union of Soviet Socialist Republics,Josip,Globevnik,Yugoslavia,44,,24,"[None, None, None, None, None, None]"
1964,Moscow,72,Union of Soviet Socialist Republics,Boris,Pachev,Bulgaria,50,,23,"[2, 7, 6, 0, 2, 6]"
1964,Moscow,72,Union of Soviet Socialist Republics,Petr,Pashkov,Bulgaria,50,,23,"[4, 0, 5, 6, 2, 6]"
1964,Moscow,72,Union of Soviet Socialist Republics,Iordan,Tabov,Bulgaria,50,,23,"[1, 0, 6, 6, 4, 6]"
1964,Moscow,72,Union of Soviet Socialist Republics,Tserendorj,Dashdorj,Mongolia,53,,22,"[None, None, None, None, None, None]"
1964,Moscow,72,Union of Soviet Socialist Republics,Róbert,Freud,Hungary,54,,21,"[None, None, None, None, None, None]"
1964,Moscow,72,Union of Soviet Socialist Republics,,,Romania,54,,21,"[None, None, None, None, None, None]"
1964,Moscow,72,Union of Soviet Socialist Republics,Ilona,Zinke,German Democratic Republic,56,,20,"[None, None, None, None, None, None]"
1964,Moscow,72,Union of Soviet Socialist Republics,,,Czechoslovakia,57,,19,"[7, 0, 5, 0, 1, 6]"
1964,Moscow,72,Union of Soviet Socialist Republics,Dimitr,Nichev,Bulgaria,58,,18,"[4, 0, 6, 0, 2, 6]"
1964,Moscow,72,Union of Soviet Socialist Republics,,,Czechoslovakia,58,,18,"[4, 0, 6, 0, 2, 6]"
1964,Moscow,72,Union of Soviet Socialist Republics,Smilka,Zdravkovska,Yugoslavia,58,,18,"[None, None, None, None, None, None]"
1964,Moscow,72,Union of Soviet Socialist Republics,Boško,Jovanović,Yugoslavia,61,,17,"[None, None, None, None, None, None]"
1964,Moscow,72,Union of Soviet Socialist Republics,,,Romania,62,,16,"[None, None, None, None, None, None]"
1964,Moscow,72,Union of Soviet Socialist Republics,Velimir,Bole,Yugoslavia,62,,16,"[None, None, None, None, None, None]"
1964,Moscow,72,Union of Soviet Socialist Republics,Dietrich,Freitag,German Democratic Republic,64,,15,"[None, None, None, None, None, None]"
1964,Moscow,72,Union of Soviet Socialist Republics,Javchig,Sereeter,Mongolia,64,,15,"[None, None, None, None, None, None]"
1964,Moscow,72,Union of Soviet Socialist Republics,,,Czechoslovakia,66,,14,"[6, 0, 0, 0, 2, 6]"
1964,Moscow,72,Union of Soviet Socialist Republics,Ulziibatyn,Erdenebat,Mongolia,66,,14,"[None, None, None, None, None, None]"
1964,Moscow,72,Union of Soviet Socialist Republics,,,Czechoslovakia,68,,13,"[5, 1, 5, 0, 2, 0]"
1964,Moscow,72,Union of Soviet Socialist Republics,Nyamyn,Jadamba,Mongolia,68,,13,"[None, None, None, None, None, None]"
1964,Moscow,72,Union of Soviet Socialist Republics,Bojan,Popović,Yugoslavia,68,,13,"[None, None, None, None, None, None]"
1964,Moscow,72,Union of Soviet Socialist Republics,Zoran,Gonda,Yugoslavia,71,,7,"[None, None, None, None, None, None]"
1964,Moscow,72,Union of Soviet Socialist Republics,Jerzy,Gajewski,Poland,72,,1,"[None, None, None, None, None, None]"
1965,Berlin,80,German Democratic Republic,László,Lovász,Hungary,1,G,40,"[4, 6, 8, 6, 7, 9]"
1965,Berlin,80,German Democratic Republic,Pavel,Bleher,Union of Soviet Socialist Republics,1,G,40,"[4, 6, 8, 6, 7, 9]"
1965,Berlin,80,German Democratic Republic,Sergei,Valander,Union of Soviet Socialist Republics,3,G,39,"[4, 5, 8, 6, 7, 9]"
1965,Berlin,80,German Democratic Republic,Andrei,Zubkov,Union of Soviet Socialist Republics,3,G,39,"[4, 6, 8, 6, 6, 9]"
1965,Berlin,80,German Democratic Republic,Endre,Makai,Hungary,5,G,38,"[4, 6, 8, 4, 7, 9]"
1965,Berlin,80,German Democratic Republic,József,Pelikán,Hungary,5,G,38,"[4, 6, 8, 6, 7, 7]"
1965,Berlin,80,German Democratic Republic,Anatoliy,Pereseckiy,Union of Soviet Socialist Republics,5,G,38,"[2, 6, 8, 6, 7, 9]"
1965,Berlin,80,German Democratic Republic,Nicolai,Shirokov,Union of Soviet Socialist Republics,5,G,38,"[2, 6, 8, 6, 7, 9]"
1965,Berlin,80,German Democratic Republic,Aleksander,Karzanov,Union of Soviet Socialist Republics,9,S,36,"[4, 5, 8, 5, 7, 7]"
1965,Berlin,80,German Democratic Republic,Lajos,Pósa,Hungary,10,S,34,"[4, 6, 2, 6, 7, 9]"
1965,Berlin,80,German Democratic Republic,Liliana,Bucur,Romania,10,S,34,"[4, 6, 8, 6, 6, 4]"
1965,Berlin,80,German Democratic Republic,David,Preiss,Czechoslovakia,12,S,32,"[4, 6, 8, 5, 5, 4]"
1965,Berlin,80,German Democratic Republic,Krzysztof,Nowiński,Poland,12,S,32,"[4, 6, 8, 6, 6, 2]"
1965,Berlin,80,German Democratic Republic,Aleksandru,Bădescu,Romania,12,S,32,"[2, 6, 8, 6, 7, 3]"
1965,Berlin,80,German Democratic Republic,Dan,Voiculescu,Romania,12,S,32,"[4, 6, 8, 6, 7, 1]"
1965,Berlin,80,German Democratic Republic,Vasiliy,Stoianovski,Union of Soviet Socialist Republics,12,S,32,"[3, 6, 8, 6, 0, 9]"
1965,Berlin,80,German Democratic Republic,István,Berkes,Hungary,17,S,31,"[4, 6, 8, 6, 7, 0]"
1965,Berlin,80,German Democratic Republic,Iakov,Weinstein,Romania,17,S,31,"[4, 5, 6, 6, 7, 3]"
1965,Berlin,80,German Democratic Republic,Manfred,Brandt,German Democratic Republic,19,S,30,"[4, 2, 8, 5, 7, 4]"
1965,Berlin,80,German Democratic Republic,Wolfgang,Klamt,German Democratic Republic,19,S,30,"[4, 2, 7, 6, 7, 4]"
1965,Berlin,80,German Democratic Republic,Tamara,Marcisová,Czechoslovakia,21,B,29,"[4, 0, 8, 6, 7, 4]"
1965,Berlin,80,German Democratic Republic,Peter,Enskonatus,German Democratic Republic,21,B,29,"[4, 1, 8, 6, 7, 3]"
1965,Berlin,80,German Democratic Republic,Zenon,Fortuna,Poland,21,B,29,"[3, 6, 7, 6, 7, 0]"
1965,Berlin,80,German Democratic Republic,Michał,Misiurewicz,Poland,21,B,29,"[4, 1, 8, 6, 7, 3]"
1965,Berlin,80,German Democratic Republic,Octavian,Bîscă,Romania,21,B,29,"[4, 1, 8, 6, 6, 4]"
1965,Berlin,80,German Democratic Republic,Walter,Liepe,German Democratic Republic,26,B,28,"[2, 4, 5, 6, 7, 4]"
1965,Berlin,80,German Democratic Republic,Miklós,Laczkovich,Hungary,26,B,28,"[4, 1, 8, 6, 0, 9]"
1965,Berlin,80,German Democratic Republic,György,Elekes,Hungary,28,B,27,"[4, 5, 8, 1, 7, 2]"
1965,Berlin,80,German Democratic Republic,Velimir,Bole,Yugoslavia,28,B,27,"[4, 6, 7, 6, 0, 4]"
1965,Berlin,80,German Democratic Republic,Tadeusz,Figiel,Poland,30,B,26,"[3, 3, 8, 6, 6, 0]"
1965,Berlin,80,German Democratic Republic,Eugen,Popa,Romania,31,B,24,"[3, 3, 5, 5, 7, 1]"
1965,Berlin,80,German Democratic Republic,Bohuslav,Sivák,Czechoslovakia,32,B,22,"[4, 5, 0, 6, 6, 1]"
1965,Berlin,80,German Democratic Republic,Wilhelm,Otto,German Democratic Republic,32,B,22,"[3, 3, 8, 2, 4, 2]"
1965,Berlin,80,German Democratic Republic,Ion,Saba Ştefănescu,Romania,32,B,22,"[4, 5, 2, 2, 6, 3]"
1965,Berlin,80,German Democratic Republic,Miroslav,Ašić,Yugoslavia,32,B,22,"[4, 2, 5, 6, 1, 4]"
1965,Berlin,80,German Democratic Republic,Iordan,Tabov,Bulgaria,36,B,21,"[2, 0, 8, 1, 7, 3]"
1965,Berlin,80,German Democratic Republic,Miroslav,Řezníček,Czechoslovakia,37,B,20,"[4, 1, 8, 6, 1, 0]"
1965,Berlin,80,German Democratic Republic,Tadeusz,Iwaniec,Poland,38,,19,"[4, 2, 1, 2, 7, 3]"
1965,Berlin,80,German Democratic Republic,Yuri,Muraviev,Union of Soviet Socialist Republics,38,,19,"[2, 6, 8, 2, 1, 0]"
1965,Berlin,80,German Democratic Republic,Boško,Jovanović,Yugoslavia,38,,19,"[4, 4, 0, 6, 2, 3]"
1965,Berlin,80,German Democratic Republic,Andrzej,Zarach,Poland,41,,18,"[4, 6, 0, 6, 2, 0]"
1965,Berlin,80,German Democratic Republic,Eleodor,Popescu,Romania,41,,18,"[2, 3, 2, 2, 7, 2]"
1965,Berlin,80,German Democratic Republic,Šime,Ungar,Yugoslavia,41,,18,"[4, 2, 0, 5, 6, 1]"
1965,Berlin,80,German Democratic Republic,Pavel,Novotný,Czechoslovakia,44,,17,"[4, 1, 0, 6, 3, 3]"
1965,Berlin,80,German Democratic Republic,Peter,Raschkov,Bulgaria,45,,16,"[3, 1, 8, 4, 0, 0]"
1965,Berlin,80,German Democratic Republic,Jura,Charvát,Czechoslovakia,45,,16,"[4, 4, 1, 3, 2, 2]"
1965,Berlin,80,German Democratic Republic,Timo,Erkama,Finland,45,,16,"[2, 4, 0, 6, 4, 0]"
1965,Berlin,80,German Democratic Republic,Ewa,Ligocka,Poland,45,,16,"[4, 1, 0, 6, 5, 0]"
1965,Berlin,80,German Democratic Republic,Lytschesar,Avramov,Bulgaria,49,,15,"[0, 2, 6, 6, 0, 1]"
1965,Berlin,80,German Democratic Republic,Alfred,Pfeiffer,German Democratic Republic,50,,14,"[1, 1, 4, 3, 2, 3]"
1965,Berlin,80,German Democratic Republic,Igor,Pavlin,Yugoslavia,50,,14,"[1, 1, 1, 2, 6, 3]"
1965,Berlin,80,German Democratic Republic,Monika,Titze,German Democratic Republic,52,,13,"[4, 3, 1, 0, 3, 2]"
1965,Berlin,80,German Democratic Republic,Djordje,Dugošija,Yugoslavia,52,,13,"[3, 3, 1, 2, 1, 3]"
1965,Berlin,80,German Democratic Republic,Milan,Štědrý,Czechoslovakia,54,,12,"[4, 0, 0, 1, 7, 0]"
1965,Berlin,80,German Democratic Republic,Matti,Lehtinen,Finland,54,,12,"[3, 0, 0, 2, 5, 2]"
1965,Berlin,80,German Democratic Republic,Enes,Udovičić,Yugoslavia,54,,12,"[4, 0, 1, 2, 2, 3]"
1965,Berlin,80,German Democratic Republic,Djordje,Vukomanović,Yugoslavia,54,,12,"[2, 2, 0, 4, 0, 4]"
1965,Berlin,80,German Democratic Republic,Mitko,Dimitroff,Bulgaria,58,,11,"[0, 1, 8, 1, 1, 0]"
1965,Berlin,80,German Democratic Republic,Radoslav,Pavlov,Bulgaria,58,,11,"[3, 1, 2, 3, 0, 2]"
1965,Berlin,80,German Democratic Republic,Jan,Brodský,Czechoslovakia,58,,11,"[0, 0, 4, 4, 2, 1]"
1965,Berlin,80,German Democratic Republic,Awgaanzeren,Damdinsuren,Mongolia,58,,11,"[2, 0, 0, 6, 2, 1]"
1965,Berlin,80,German Democratic Republic,Bjambashaw,Dordsh,Mongolia,58,,11,"[1, 1, 1, 2, 4, 2]"
1965,Berlin,80,German Democratic Republic,Baterdene,Scharaw,Mongolia,63,,10,"[1, 1, 2, 2, 0, 4]"
1965,Berlin,80,German Democratic Republic,Petko,Kazandzhiev,Bulgaria,64,,9,"[1, 0, 4, 2, 0, 2]"
1965,Berlin,80,German Democratic Republic,Marko,Roczen,German Democratic Republic,64,,9,"[1, 1, 1, 6, 0, 0]"
1965,Berlin,80,German Democratic Republic,Bajasgalan,Cembelzogt,Mongolia,64,,9,"[1, 2, 0, 4, 1, 1]"
1965,Berlin,80,German Democratic Republic,Henryk,Iwaniec,Poland,64,,9,"[2, 0, 1, 6, 0, 0]"
1965,Berlin,80,German Democratic Republic,Kai,Brandstack,Finland,68,,8,"[1, 2, 0, 5, 0, 0]"
1965,Berlin,80,German Democratic Republic,Martti,Ojalainen,Finland,68,,8,"[2, 0, 0, 2, 3, 1]"
1965,Berlin,80,German Democratic Republic,Sándor,Szalay,Hungary,68,,8,"[1, 0, 0, 3, 3, 1]"
1965,Berlin,80,German Democratic Republic,Lidia,Vaštinska,Bulgaria,71,,7,"[1, 1, 0, 4, 1, 0]"
1965,Berlin,80,German Democratic Republic,Riitta,Hämäläinen,Finland,72,,6,"[2, 0, 0, 2, 2, 0]"
1965,Berlin,80,German Democratic Republic,Zezgee,Dondow,Mongolia,72,,6,"[1, 0, 1, 2, 1, 1]"
1965,Berlin,80,German Democratic Republic,Jargai,Gansuch,Mongolia,72,,6,"[1, 2, 0, 2, 0, 1]"
1965,Berlin,80,German Democratic Republic,Kaisa,Holma,Finland,75,,5,"[0, 0, 0, 4, 1, 0]"
1965,Berlin,80,German Democratic Republic,Suwda,Bat,Mongolia,75,,5,"[0, 1, 2, 2, 0, 0]"
1965,Berlin,80,German Democratic Republic,Murat,Tochtoin,Mongolia,75,,5,"[1, 1, 0, 2, 0, 1]"
1965,Berlin,80,German Democratic Republic,Anko,Nikolov,Bulgaria,78,,4,"[3, 0, 0, 0, 1, 0]"
1965,Berlin,80,German Democratic Republic,Eija,Piililä,Finland,78,,4,"[2, 0, 0, 1, 1, 0]"
1965,Berlin,80,German Democratic Republic,Kaija-Riitta,Laanti,Finland,80,,3,"[0, 0, 0, 2, 1, 0]"
1966,Sofia,72,Bulgaria,Peter,Enskonatus,German Democratic Republic,1,G,40,"[6, 7, 7, 5, 7, 8]"
1966,Sofia,72,Bulgaria,Walter,Liepe,German Democratic Republic,1,G,40,"[6, 7, 7, 5, 7, 8]"
1966,Sofia,72,Bulgaria,Josef,Richardt,German Democratic Republic,1,G,40,"[6, 7, 7, 5, 7, 8]"
1966,Sofia,72,Bulgaria,László,Lovász,Hungary,1,G,40,"[6, 7, 7, 5, 7, 8]"
1966,Sofia,72,Bulgaria,József,Pelikán,Hungary,1,G,40,"[6, 7, 7, 5, 7, 8]"
1966,Sofia,72,Bulgaria,Lajos,Pósa,Hungary,1,G,40,"[6, 7, 7, 5, 7, 8]"
1966,Sofia,72,Bulgaria,Michał,Misiurewicz,Poland,1,G,40,"[6, 7, 7, 5, 7, 8]"
1966,Sofia,72,Bulgaria,Dan,Voiculescu,Romania,1,G,40,"[6, 7, 7, 5, 7, 8]"
1966,Sofia,72,Bulgaria,Yuri,Bogdanski,Union of Soviet Socialist Republics,1,G,40,"[6, 7, 7, 5, 7, 8]"
1966,Sofia,72,Bulgaria,Sabir,Husein-Zade,Union of Soviet Socialist Republics,1,G,40,"[6, 7, 7, 5, 7, 8]"
1966,Sofia,72,Bulgaria,Andrei,Marchenko,Union of Soviet Socialist Republics,1,G,40,"[6, 7, 7, 5, 7, 8]"
1966,Sofia,72,Bulgaria,Mihail,Fokin,Union of Soviet Socialist Republics,12,G,39,"[None, None, None, None, None, None]"
1966,Sofia,72,Bulgaria,Grigoriy,Rosenblum,Union of Soviet Socialist Republics,12,G,39,"[None, None, None, None, None, None]"
1966,Sofia,72,Bulgaria,Bohuslav,Sivák,Czechoslovakia,14,S,38,"[6, 7, 5, 5, 7, 8]"
1966,Sofia,72,Bulgaria,Stefan,Heinrich,German Democratic Republic,14,S,38,"[None, None, None, None, None, None]"
1966,Sofia,72,Bulgaria,Tadeusz,Figiel,Poland,14,S,38,"[None, None, None, None, None, None]"
1966,Sofia,72,Bulgaria,Boris,Matikainen,Union of Soviet Socialist Republics,14,S,38,"[None, None, None, None, None, None]"
1966,Sofia,72,Bulgaria,Jovan,Vukmirović,Yugoslavia,14,S,38,"[None, None, None, None, None, None]"
1966,Sofia,72,Bulgaria,Eugen,Popa,Romania,19,S,37,"[None, None, None, None, None, None]"
1966,Sofia,72,Bulgaria,Aleksandar,Torgašev,Yugoslavia,19,S,37,"[None, None, None, None, None, None]"
1966,Sofia,72,Bulgaria,Miklós,Laczkovich,Hungary,21,S,36,"[None, None, None, None, None, None]"
1966,Sofia,72,Bulgaria,Zenon,Fortuna,Poland,21,S,36,"[None, None, None, None, None, None]"
