Leto,Kraj,Gostiteljica,Ime,Priimek,Država,Mesto,Medalja,Skupno,Točke
1989,Braunschweig,Germany,Bùi Hai,Hung,Vietnam,41,S,34,"['7', '7', '2', '7', '7', '4']"
1989,Braunschweig,Germany,Rastko,Marinković,Yugoslavia,41,S,34,"['4', '7', '7', '2', '7', '7']"
1989,Braunschweig,Germany,Christoph,Zechner,Austria,48,S,33,"['6', '7', '0', '7', '6', '7']"
1989,Braunschweig,Germany,Dobromir,Dimitrov,Bulgaria,48,S,33,"['0', '7', '5', '7', '7', '7']"
1989,Braunschweig,Germany,Jan,Fricke,German Democratic Republic,48,S,33,"['7', '7', '5', '7', '7', '0']"
1989,Braunschweig,Germany,Erez,Lapid,Israel,48,S,33,"['7', '7', '0', '5', '7', '7']"
1989,Braunschweig,Germany,Gyu-Wan,Hwang,Republic of Korea,48,S,33,"['6', '7', '0', '7', '6', '7']"
1989,Braunschweig,Germany,Christian,Pauly,Luxembourg,48,S,33,"['5', '7', '7', '7', '7', '0']"
1989,Braunschweig,Germany,Marco,Vervoort,Netherlands,48,S,33,"['7', '5', '7', '7', '7', '0']"
1989,Braunschweig,Germany,Jerome Suntay,Khohayting,Philippines,48,S,33,"['7', '7', '0', '7', '7', '5']"
1989,Braunschweig,Germany,Florin,Belgun,Romania,48,S,33,"['7', '7', '4', '7', '7', '1']"
1989,Braunschweig,Germany,Ümit,Kumcuoğlu,Türkiye,48,S,33,"['7', '7', '0', '5', '7', '7']"
1989,Braunschweig,Germany,Nebojša,Nikolić,Yugoslavia,48,S,33,"['7', '5', '0', '7', '7', '7']"
1989,Braunschweig,Germany,Mark,Kisin,Australia,59,S,32,"['1', '7', '3', '7', '7', '7']"
1989,Braunschweig,Germany,Mohammad Jaber,Borran,Islamic Republic of Iran,59,S,32,"['6', '7', '7', '7', '0', '5']"
1989,Braunschweig,Germany,Shoni,Dar,Israel,59,S,32,"['0', '6', '5', '7', '7', '7']"
1989,Braunschweig,Germany,Rafał,Latała,Poland,59,S,32,"['7', '7', '3', '1', '7', '7']"
1989,Braunschweig,Germany,Samuel K.,Vandervelde,United States of America,59,S,32,"['7', '5', '1', '7', '7', '5']"
1989,Braunschweig,Germany,Maria,Roginskaya,Union of Soviet Socialist Republics,59,S,32,"['0', '7', '5', '7', '6', '7']"
1989,Braunschweig,Germany,Jan Hendrik,Schmidt,Germany,65,S,31,"['7', '4', '3', '7', '7', '3']"
1989,Braunschweig,Germany,Ting Kin,Tam,Hong Kong,65,S,31,"['5', '6', '0', '7', '7', '6']"
1989,Braunschweig,Germany,Mehdi,Rezaiy,Islamic Republic of Iran,65,S,31,"['7', '7', '1', '7', '7', '2']"
1989,Braunschweig,Germany,Sergio,Conti,Italy,65,S,31,"['7', '7', '1', '7', '7', '2']"
1989,Braunschweig,Germany,Oliver Maxim,Riordan,United Kingdom,65,S,31,"['2', '7', '1', '7', '7', '7']"
1989,Braunschweig,Germany,Predrag,Grković,Yugoslavia,65,S,31,"['7', '0', '3', '7', '7', '7']"
1989,Braunschweig,Germany,Fábio Enrique,Brochero Martínez,Colombia,71,S,30,"['2', '7', '0', '7', '7', '7']"
1989,Braunschweig,Germany,Andre,Pönitz,German Democratic Republic,71,S,30,"['7', '7', '3', '1', '7', '5']"
1989,Braunschweig,Germany,Gábor,Pásztor,Hungary,71,S,30,"['7', '6', '3', '7', '7', '0']"
1989,Braunschweig,Germany,Grzegorz,Zwara,Poland,71,S,30,"['2', '7', '0', '7', '7', '7']"
1989,Braunschweig,Germany,Christopher Ray,Nash,United Kingdom,71,S,30,"['3', '3', '3', '7', '7', '7']"
1989,Braunschweig,Germany,Tomáš,Brodský,Czechoslovakia,76,B,29,"['1', '7', '0', '7', '7', '7']"
1989,Braunschweig,Germany,Ajay,Subramanian,India,76,B,29,"['2', '7', '5', '7', '7', '1']"
1989,Braunschweig,Germany,Mohammad Ali,Khojastepur,Islamic Republic of Iran,76,B,29,"['7', '6', '2', '7', '7', '0']"
1989,Braunschweig,Germany,Hsiu Khuern,Tang,Singapore,76,B,29,"['7', '7', '1', '7', '7', '0']"
1989,Braunschweig,Germany,Yong Yeow,Yeoh,Singapore,76,B,29,"['1', '7', '6', '7', '6', '2']"
1989,Braunschweig,Germany,Vladimir,Ragulin,Union of Soviet Socialist Republics,76,B,29,"['7', '7', '0', '7', '7', '1']"
1989,Braunschweig,Germany,Carlos,Thompson,Colombia,82,B,28,"['7', '7', '1', '7', '0', '6']"
1989,Braunschweig,Germany,Antoine,Chambert Loir,France,82,B,28,"['7', '7', '0', '5', '7', '2']"
1989,Braunschweig,Germany,Gadi,Kozma,Israel,82,B,28,"['0', '7', '7', '0', '7', '7']"
1989,Braunschweig,Germany,Marc,Pauly,Luxembourg,82,B,28,"['7', '7', '0', '7', '7', '0']"
1989,Braunschweig,Germany,Antonio,Peimbert Torres,Mexico,82,B,28,"['1', '5', '7', '3', '7', '5']"
1989,Braunschweig,Germany,Oddvar,Kloster,Norway,82,B,28,"['7', '5', '0', '3', '6', '7']"
1989,Braunschweig,Germany,Vladimír,Komár,Czechoslovakia,88,B,27,"['7', '7', '0', '0', '7', '6']"
1989,Braunschweig,Germany,Marek,Velešík,Czechoslovakia,88,B,27,"['6', '0', '0', '7', '7', '7']"
1989,Braunschweig,Germany,Stéphane,Guillermou,France,88,B,27,"['7', '7', '0', '6', '7', '0']"
1989,Braunschweig,Germany,Rüdiger,Belch,German Democratic Republic,88,B,27,"['1', '5', '0', '7', '7', '7']"
1989,Braunschweig,Germany,Marten,Fels,Germany,88,B,27,"['1', '7', '1', '7', '7', '4']"
1989,Braunschweig,Germany,Amirabas,Abedy,Islamic Republic of Iran,88,B,27,"['4', '7', '0', '7', '7', '2']"
1989,Braunschweig,Germany,Alessandro,D'Andrea,Italy,88,B,27,"['7', '4', '0', '2', '7', '7']"
1989,Braunschweig,Germany,Mun Yew,Lee,Singapore,88,B,27,"['2', '6', '0', '7', '5', '7']"
1989,Braunschweig,Germany,Vin,de Silva,United Kingdom,88,B,27,"['0', '5', '1', '7', '7', '7']"
1989,Braunschweig,Germany,Ha Huy,Minh,Vietnam,88,B,27,"['6', '6', '1', '7', '7', '0']"
1989,Braunschweig,Germany,Dimitar,Grancharov,Bulgaria,98,B,26,"['2', '7', '0', '7', '7', '3']"
1989,Braunschweig,Germany,Plamen,Iliev,Bulgaria,98,B,26,"['0', '7', '0', '7', '7', '5']"
1989,Braunschweig,Germany,Jeffrey,Higham,Canada,98,B,26,"['7', '5', '0', '7', '7', '0']"
1989,Braunschweig,Germany,Georgios,Papoutsis,Greece,98,B,26,"['1', '6', '3', '5', '4', '7']"
1989,Braunschweig,Germany,Tolga,Güney,Türkiye,98,B,26,"['0', '7', '0', '7', '7', '5']"
1989,Braunschweig,Germany,Changkai,Yu,Singapore,103,B,25,"['6', '0', '0', '7', '7', '5']"
1989,Braunschweig,Germany,Arvind,Rajaraman,India,104,B,24,"['7', '3', '0', '7', '7', '0']"
1989,Braunschweig,Germany,Svante,Linusson,Sweden,104,B,24,"['7', '5', '1', '0', '7', '4']"
1989,Braunschweig,Germany,Aslan,Mehmet,Türkiye,104,B,24,"['2', '7', '0', '3', '5', '7']"
1989,Braunschweig,Germany,David B.,Carlton,United States of America,104,B,24,"['0', '3', '0', '7', '7', '7']"
1989,Braunschweig,Germany,Peter,Manhart,Austria,108,B,23,"['7', '5', '0', '3', '7', '1']"
1989,Braunschweig,Germany,Rolando,Uranga Piña,Cuba,108,B,23,"['0', '7', '0', '7', '7', '2']"
1989,Braunschweig,Germany,Franck,Latremoliere,France,108,B,23,"['7', '7', '0', '0', '7', '2']"
1989,Braunschweig,Germany,Prodromos,Symeonidis,Greece,108,B,23,"['7', '7', '0', '2', '7', '0']"
1989,Braunschweig,Germany,János,Csirik,Hungary,108,B,23,"['7', '5', '2', '7', '2', '0']"
1989,Braunschweig,Germany,Johan,Wästlund,Sweden,108,B,23,"['7', '4', '0', '0', '7', '5']"
1989,Braunschweig,Germany,Philippe,Masson,Belgium,114,B,22,"['7', '5', '0', '3', '7', '0']"
1989,Braunschweig,Germany,Hugh,Thomas,Canada,114,B,22,"['3', '3', '2', '7', '7', '0']"
1989,Braunschweig,Germany,Emmanuel,Grenier,France,114,B,22,"['0', '4', '0', '7', '7', '4']"
1989,Braunschweig,Germany,Lai Chee,Man,Hong Kong,114,B,22,"['6', '5', '0', '3', '7', '1']"
1989,Braunschweig,Germany,Amol S.,Dighe,India,114,B,22,"['2', '3', '2', '3', '7', '5']"
1989,Braunschweig,Germany,Upendra B.,Kulkarni,India,114,B,22,"['7', '7', '0', '1', '7', '0']"
1989,Braunschweig,Germany,Stuart Brodie,Faulds,New Zealand,114,B,22,"['0', '1', '7', '0', '7', '7']"
1989,Braunschweig,Germany,Adam,Sikora,Poland,114,B,22,"['0', '2', '0', '7', '7', '6']"
1989,Braunschweig,Germany,Brian,Weatherson,Australia,122,B,21,"['5', '7', '1', '0', '7', '1']"
1989,Braunschweig,Germany,Ian,Goldberg,Canada,122,B,21,"['7', '0', '0', '1', '7', '6']"
1989,Braunschweig,Germany,Germán,Rincón,Colombia,122,B,21,"['0', '7', '0', '7', '7', '0']"
1989,Braunschweig,Germany,Vicente,Muñoz Velazquez,Spain,122,B,21,"['0', '7', '3', '0', '7', '4']"
1989,Braunschweig,Germany,Jean Louis,Tu,France,122,B,21,"['5', '3', '7', '0', '6', '0']"
1989,Braunschweig,Germany,Carlo,Mantegazza,Italy,122,B,21,"['0', '7', '0', '7', '6', '1']"
1989,Braunschweig,Germany,Trần Trong,Thang,Vietnam,122,B,21,"['0', '7', '0', '7', '7', '0']"
1989,Braunschweig,Germany,Jeffrey,Sax,Belgium,129,B,20,"['7', '5', '1', '2', '1', '4']"
1989,Braunschweig,Germany,Edson Roberto,Abe,Brazil,129,B,20,"['7', '5', '0', '7', '0', '1']"
1989,Braunschweig,Germany,Shahriar,Mokhtari Sharghi,Islamic Republic of Iran,129,B,20,"['2', '7', '0', '0', '7', '4']"
1989,Braunschweig,Germany,Łukasz,Senator,Poland,129,B,20,"['0', '6', '0', '7', '7', '0']"
1989,Braunschweig,Germany,Paisan,Nakmahachalasint,Thailand,129,B,20,"['1', '5', '0', '7', '7', '0']"
1989,Braunschweig,Germany,Maniel,Ruiz Lopez,Belgium,134,B,19,"['1', '1', '1', '7', '2', '7']"
1989,Braunschweig,Germany,Marcus André de,Carvalho Torres,Brazil,134,B,19,"['2', '7', '2', '7', '1', '0']"
1989,Braunschweig,Germany,Carlos Gustavo T.,de A. Moreira,Brazil,134,B,19,"['7', '3', '2', '0', '7', '0']"
1989,Braunschweig,Germany,Dimitrios,Statopoulos,Greece,134,B,19,"['0', '4', '1', '7', '7', '0']"
1989,Braunschweig,Germany,Nejat,Cingi,Türkiye,134,B,19,"['0', '3', '0', '7', '3', '6']"
1989,Braunschweig,Germany,Ayse Selma,Çizmeci,Türkiye,134,B,19,"['2', '5', '0', '7', '0', '5']"
1989,Braunschweig,Germany,Đoàn Hồng,Nghiã,Vietnam,134,B,19,"['0', '5', '0', '7', '7', '0']"
1989,Braunschweig,Germany,Kevin,Davey,Australia,141,B,18,"['2', '7', '0', '1', '7', '1']"
1989,Braunschweig,Germany,Markus,Oswald,Germany,141,B,18,"['7', '2', '0', '1', '7', '1']"
1989,Braunschweig,Germany,Beljadid,Lahcen,Morocco,141,B,18,"['0', '6', '0', '1', '7', '4']"
1989,Braunschweig,Germany,Melvin,Koppens,Netherlands,141,B,18,"['7', '3', '0', '7', '0', '1']"
1989,Braunschweig,Germany,Michael Ian,Porteous,New Zealand,141,B,18,"['7', '4', '0', '7', '0', '0']"
1989,Braunschweig,Germany,Michał,Furmańczyk,Poland,141,B,18,"['7', '4', '0', '7', '0', '0']"
1989,Braunschweig,Germany,Milena,Radnović,Yugoslavia,141,B,18,"['1', '5', '0', '5', '7', '0']"
1989,Braunschweig,Germany,Serge,Lehman,Belgium,148,HM,17,"['5', '5', '0', '0', '7', '0']"
1989,Braunschweig,Germany,Stefan,Rombouts,Belgium,148,HM,17,"['2', '3', '0', '7', '5', '0']"
1989,Braunschweig,Germany,Kai Pak,Chan,Hong Kong,148,HM,17,"['0', '3', '2', '7', '0', '5']"
1989,Braunschweig,Germany,Mátyás,Sustik,Hungary,148,HM,17,"['0', '7', '1', '2', '7', '0']"
1989,Braunschweig,Germany,Guðbjörn Freyr,Jónsson,Iceland,148,HM,17,"['7', '3', '0', '7', '0', '0']"
1989,Braunschweig,Germany,Fulvio,Piccinonno,Italy,148,HM,17,"['0', '3', '0', '7', '0', '7']"
1989,Braunschweig,Germany,Cho-Hong,Min,Republic of Korea,148,HM,17,"['1', '7', '0', '7', '0', '2']"
1989,Braunschweig,Germany,Erick Alejandro,Mancera Dávila,Mexico,148,HM,17,"['6', '3', '0', '1', '0', '7']"
1989,Braunschweig,Germany,Francisco Javier,Zaragoza Martínez,Mexico,148,HM,17,"['0', '3', '0', '7', '7', '0']"
1989,Braunschweig,Germany,Piet,Brouwer,Netherlands,148,HM,17,"['0', '3', '0', '7', '7', '0']"
1989,Braunschweig,Germany,Jan Kristian,Haugland,Norway,148,HM,17,"['7', '0', '0', '0', '7', '3']"
1989,Braunschweig,Germany,Orjan,Johansen,Norway,148,HM,17,"['1', '2', '0', '7', '7', '0']"
1989,Braunschweig,Germany,Vui Chap,Lam,Singapore,148,HM,17,"['7', '3', '0', '0', '7', '0']"
1989,Braunschweig,Germany,Somporn,Chanprajakwanich,Thailand,148,HM,17,"['0', '5', '0', '7', '5', '0']"
1989,Braunschweig,Germany,Jorge Alejandro,Piñero Barcelo,Cuba,162,HM,16,"['1', '7', '0', '3', '5', '0']"
1989,Braunschweig,Germany,Enrique,Valereanho,Peru,162,HM,16,"['0', '7', '1', '7', '0', '1']"
1989,Braunschweig,Germany,Lup Keen,Ng,Singapore,162,HM,16,"['2', '7', '0', '7', '0', '0']"
1989,Braunschweig,Germany,Juan Camilo,Gomez,Colombia,165,HM,15,"['7', '3', '0', '5', '0', '0']"
1989,Braunschweig,Germany,Tommi V.,Timonen,Finland,165,HM,15,"['2', '2', '0', '7', '4', '0']"
1989,Braunschweig,Germany,Andrew David,McMurry,Ireland,165,HM,15,"['0', '1', '0', '7', '0', '7']"
1989,Braunschweig,Germany,Abdelkrim,Karim,Morocco,165,HM,15,"['1', '7', '0', '0', '7', '0']"
1989,Braunschweig,Germany,José Pedro,Fernandes da Silva Coelho,Portugal,165,HM,15,"['7', '1', '0', '5', '2', '0']"
1989,Braunschweig,Germany,Mats,Anderson,Sweden,165,HM,15,"['7', '1', '0', '0', '7', '0']"
1989,Braunschweig,Germany,John Anthony,Simcox,United Kingdom,165,HM,15,"['3', '5', '0', '0', '7', '0']"
1989,Braunschweig,Germany,?,Rustamaji,Indonesia,172,,14,"['6', '3', '0', '4', '0', '1']"
1989,Braunschweig,Germany,Romano,Lonardoni,Italy,172,HM,14,"['7', '3', '0', '1', '3', '0']"
1989,Braunschweig,Germany,Andrea,Maffei,Italy,172,HM,14,"['0', '7', '0', '7', '0', '0']"
1989,Braunschweig,Germany,?,Al-Mutawa,Kuwait,172,,14,"['1', '3', '6', '4', '0', '0']"
1989,Braunschweig,Germany,Juan Carlos,Vera,Colombia,176,HM,13,"['1', '1', '0', '4', '7', '0']"
1989,Braunschweig,Germany,Hannu,Helminen,Finland,176,HM,13,"['0', '0', '0', '7', '6', '0']"
1989,Braunschweig,Germany,Jin-Min,Chung,Republic of Korea,176,HM,13,"['0', '7', '0', '1', '0', '5']"
1989,Braunschweig,Germany,Lucas,du Croo de Jong,Netherlands,176,HM,13,"['0', '2', '0', '4', '7', '0']"
1989,Braunschweig,Germany,Nessim,Chabouni,Tunisia,176,HM,13,"['0', '6', '0', '7', '0', '0']"
1989,Braunschweig,Germany,Peter,Haindl,Austria,181,HM,12,"['1', '4', '0', '0', '0', '7']"
1989,Braunschweig,Germany,Diego,Jara,Colombia,181,HM,12,"['2', '0', '2', '0', '7', '1']"
1989,Braunschweig,Germany,Antonios,Ikonomou,Greece,181,HM,12,"['0', '5', '0', '7', '0', '0']"
1989,Braunschweig,Germany,Shuk-Han,Yau,Hong Kong,181,,12,"['3', '5', '0', '3', '0', '1']"
1989,Braunschweig,Germany,Bok Gi,Kim,Republic of Korea,181,HM,12,"['0', '3', '0', '7', '0', '2']"
1989,Braunschweig,Germany,Dong Hun,Lee,Republic of Korea,181,HM,12,"['0', '0', '0', '7', '0', '5']"
1989,Braunschweig,Germany,Med Badreddine,El Quazzani,Morocco,181,HM,12,"['0', '4', '0', '1', '7', '0']"
1989,Braunschweig,Germany,Mehmet,Özhabeş,Türkiye,181,HM,12,"['0', '5', '0', '7', '0', '0']"
1989,Braunschweig,Germany,Jaka,Cimprič,Yugoslavia,181,HM,12,"['0', '5', '0', '7', '0', '0']"
1989,Braunschweig,Germany,Andrew,Chow,Canada,190,HM,11,"['7', '3', '0', '1', '0', '0']"
1989,Braunschweig,Germany,Castor José,Alvarez Bebesa,Cuba,190,HM,11,"['0', '4', '0', '0', '7', '0']"
1989,Braunschweig,Germany,Christina,Draper Fontanales,Spain,190,HM,11,"['7', '0', '0', '0', '0', '4']"
1989,Braunschweig,Germany,Enrique Garcia,Lopez,Spain,190,HM,11,"['1', '7', '0', '3', '0', '0']"
1989,Braunschweig,Germany,Adel,Akrout,Tunisia,190,HM,11,"['0', '7', '0', '1', '0', '3']"
1989,Braunschweig,Germany,Clive,Jones,United Kingdom,190,,11,"['5', '0', '1', '0', '5', '0']"
1989,Braunschweig,Germany,Fremior,Camba Aldanás,Cuba,196,,10,"['4', '4', '0', '2', '0', '0']"
1989,Braunschweig,Germany,Kimmo,Uutela,Finland,196,HM,10,"['2', '1', '0', '7', '0', '0']"
1989,Braunschweig,Germany,Heejin,Park,Republic of Korea,196,,10,"['4', '4', '0', '1', '0', '1']"
1989,Braunschweig,Germany,Youssef,El Hajjam,Morocco,196,HM,10,"['0', '7', '0', '3', '0', '0']"
1989,Braunschweig,Germany,Shane Allan,Blackett,New Zealand,196,HM,10,"['0', '3', '0', '0', '7', '0']"
1989,Braunschweig,Germany,Karl Antony,Tomlinson,New Zealand,196,HM,10,"['0', '3', '0', '7', '0', '0']"
1989,Braunschweig,Germany,Cesar,Olivares,Peru,196,HM,10,"['7', '3', '0', '0', '0', '0']"
1989,Braunschweig,Germany,Patpong,Laosuwan,Thailand,196,HM,10,"['0', '3', '0', '7', '0', '0']"
1989,Braunschweig,Germany,Marc,Lardinois,Belgium,204,,9,"['2', '5', '0', '2', '0', '0']"
1989,Braunschweig,Germany,Li-Vang,Lozada Chang,Cuba,204,HM,9,"['0', '0', '2', '0', '0', '7']"
1989,Braunschweig,Germany,Hrafnkell,Kárason,Iceland,204,HM,9,"['0', '7', '0', '2', '0', '0']"
1989,Braunschweig,Germany,Isaac,Brincas,Peru,204,HM,9,"['0', '2', '0', '7', '0', '0']"
1989,Braunschweig,Germany,?,Allouche,Tunisia,204,,9,"['0', '6', '0', '1', '0', '2']"
1989,Braunschweig,Germany,Philip,Gleeson,Australia,209,,8,"['0', '3', '1', '4', '0', '0']"
1989,Braunschweig,Germany,James,Law,Canada,209,HM,8,"['0', '0', '0', '1', '7', '0']"
1989,Braunschweig,Germany,Regas,Neophyton,Cyprus,209,HM,8,"['0', '7', '0', '1', '0', '0']"
1989,Braunschweig,Germany,Alberto Garcia,Martinez,Spain,209,HM,8,"['0', '7', '0', '1', '0', '0']"
1989,Braunschweig,Germany,Javier,Portella Lemos,Spain,209,HM,8,"['1', '7', '0', '0', '0', '0']"
1989,Braunschweig,Germany,Jukka,Kohonen,Finland,209,,8,"['1', '0', '0', '2', '5', '0']"
1989,Braunschweig,Germany,Shin Yeung,Chiu,Hong Kong,209,,8,"['0', '5', '1', '0', '0', '2']"
1989,Braunschweig,Germany,Alyani,Kurosh,Islamic Republic of Iran,209,HM,8,"['0', '0', '0', '0', '1', '7']"
1989,Braunschweig,Germany,?,Owayed,Kuwait,209,,8,"['0', '3', '5', '0', '0', '0']"
1989,Braunschweig,Germany,Miguel Wilhelm,Ruiz Tupac Yupanqui,Peru,209,,8,"['1', '3', '0', '3', '0', '1']"
1989,Braunschweig,Germany,Francisco Ramos,Gonçalves Pereira,Portugal,209,HM,8,"['7', '0', '1', '0', '0', '0']"
1989,Braunschweig,Germany,?,Khadar,Tunisia,209,,8,"['1', '6', '0', '1', '0', '0']"
1989,Braunschweig,Germany,Katherine Mary,Christie,United Kingdom,209,HM,8,"['0', '1', '0', '7', '0', '0']"
1989,Braunschweig,Germany,Evangelos,Mouroukos,Greece,222,HM,7,"['0', '7', '0', '0', '0', '0']"
1989,Braunschweig,Germany,Manoj P.,Samanta,India,222,HM,7,"['0', '7', '0', '0', '0', '0']"
1989,Braunschweig,Germany,Stephen,Craddock,Ireland,222,,7,"['0', '0', '3', '4', '0', '0']"
1989,Braunschweig,Germany,Juan Antonio,Valera Olguin,Mexico,222,,7,"['1', '0', '0', '0', '5', '1']"
1989,Braunschweig,Germany,Alex,Heinis,Netherlands,222,,7,"['2', '3', '0', '1', '0', '1']"
1989,Braunschweig,Germany,Diogo Luis Aguiar Gomes,Castro Vasconcelos,Portugal,222,HM,7,"['7', '0', '0', '0', '0', '0']"
1989,Braunschweig,Germany,José Emidio,Dias Piedade,Portugal,222,HM,7,"['0', '0', '0', '7', '0', '0']"
1989,Braunschweig,Germany,Mika,Seppä,Finland,229,,6,"['2', '3', '0', '1', '0', '0']"
1989,Braunschweig,Germany,Kim K.,Simelius,Finland,229,,6,"['0', '3', '0', '3', '0', '0']"
1989,Braunschweig,Germany,Conrad,Hughes,Ireland,229,,6,"['2', '0', '0', '4', '0', '0']"
1989,Braunschweig,Germany,Aharon,Miller,Israel,229,,6,"['5', '0', '1', '0', '0', '0']"
1989,Braunschweig,Germany,?,Dashti,Kuwait,229,,6,"['0', '3', '0', '3', '0', '0']"
1989,Braunschweig,Germany,Juan,Jiménez Ramírez,Mexico,229,,6,"['0', '4', '0', '2', '0', '0']"
1989,Braunschweig,Germany,?,Masmoudi,Tunisia,229,,6,"['2', '0', '0', '1', '3', '0']"
1989,Braunschweig,Germany,Christopher,Eckett,Australia,236,,5,"['0', '3', '0', '0', '0', '2']"
1989,Braunschweig,Germany,Bernhard,Klinger,Austria,236,,5,"['1', '1', '0', '3', '0', '0']"
1989,Braunschweig,Germany,Shauy Hsu,Pin,Brazil,236,,5,"['2', '3', '0', '0', '0', '0']"
1989,Braunschweig,Germany,Symeon,Karmios,Cyprus,236,,5,"['0', '3', '2', '0', '0', '0']"
1989,Braunschweig,Germany,Finian,Raftery,Ireland,236,,5,"['0', '1', '1', '3', '0', '0']"
1989,Braunschweig,Germany,Ido,Barnea,Israel,236,,5,"['1', '1', '0', '0', '0', '3']"
1989,Braunschweig,Germany,?,Moussaoui,Morocco,236,,5,"['0', '1', '0', '4', '0', '0']"
1989,Braunschweig,Germany,Neil,Glew,New Zealand,236,,5,"['0', '2', '0', '3', '0', '0']"
1989,Braunschweig,Germany,José,Fajardo,Peru,236,,5,"['0', '2', '0', '3', '0', '0']"
1989,Braunschweig,Germany,Rommel,Regis,Philippines,236,,5,"['2', '3', '0', '0', '0', '0']"
1989,Braunschweig,Germany,Mattias,Jonsson,Sweden,236,,5,"['0', '3', '0', '0', '0', '2']"
1989,Braunschweig,Germany,Mauritz,Sundell,Sweden,236,,5,"['1', '3', '0', '1', '0', '0']"
1989,Braunschweig,Germany,Soteroula,Loizidou,Cyprus,248,,4,"['1', '0', '0', '3', '0', '0']"
1989,Braunschweig,Germany,Chrystalla,Lymbouridou,Cyprus,248,,4,"['1', '3', '0', '0', '0', '0']"
1989,Braunschweig,Germany,?,Satriyo Nugroho,Indonesia,248,,4,"['0', '3', '0', '1', '0', '0']"
1989,Braunschweig,Germany,Ólafur Örn,Jónsson,Iceland,248,,4,"['0', '1', '0', '3', '0', '0']"
1989,Braunschweig,Germany,Pascal,Zeihen,Luxembourg,248,,4,"['0', '1', '2', '0', '0', '1']"
1989,Braunschweig,Germany,Gabriela,Mallen Ornelas,Mexico,248,,4,"['0', '3', '0', '1', '0', '0']"
1989,Braunschweig,Germany,Gerton,Lunter,Netherlands,248,,4,"['0', '0', '1', '3', '0', '0']"
1989,Braunschweig,Germany,S.,Stephenson,New Zealand,248,,4,"['1', '0', '0', '3', '0', '0']"
1989,Braunschweig,Germany,Siripong,Atipan,Thailand,248,,4,"['0', '3', '0', '0', '0', '1']"
1989,Braunschweig,Germany,?,Diaz,Venezuela,248,,4,"['0', '3', '0', '1', '0', '0']"
1989,Braunschweig,Germany,Matthias,Langer,Austria,258,,3,"['0', '3', '0', '0', '0', '0']"
1989,Braunschweig,Germany,?,Murali Dhar,India,258,,3,"['0', '3', '0', '0', '0', '0']"
1989,Braunschweig,Germany,Halldór,Árnason,Iceland,258,,3,"['0', '1', '1', '1', '0', '0']"
1989,Braunschweig,Germany,Salah,Boftain,Kuwait,258,,3,"['0', '3', '0', '0', '0', '0']"
1989,Braunschweig,Germany,?,Zari,Morocco,258,,3,"['0', '2', '0', '1', '0', '0']"
1989,Braunschweig,Germany,?,Cabrera,Peru,258,,3,"['0', '3', '0', '0', '0', '0']"
1989,Braunschweig,Germany,Marisciel,Litong,Philippines,258,,3,"['2', '0', '0', '1', '0', '0']"
1989,Braunschweig,Germany,Constantinos,Stavrakis,Cyprus,265,,2,"['0', '1', '0', '1', '0', '0']"
1989,Braunschweig,Germany,Leandro,Marin Muños,Spain,265,,2,"['0', '0', '0', '2', '0', '0']"
1989,Braunschweig,Germany,?,Wiharto,Indonesia,265,,2,"['0', '1', '0', '1', '0', '0']"
1989,Braunschweig,Germany,Jillian,Delaney,Ireland,265,,2,"['1', '0', '0', '0', '0', '1']"
1989,Braunschweig,Germany,Diarmuid,Manning,Ireland,265,,2,"['2', '0', '0', '0', '0', '0']"
1989,Braunschweig,Germany,Arne,Aas,Norway,265,,2,"['2', '0', '0', '0', '0', '0']"
1989,Braunschweig,Germany,Ceferino,Sanchez,Philippines,265,,2,"['0', '0', '0', '2', '0', '0']"
1989,Braunschweig,Germany,Tiago Paula Nogueira,Marques,Portugal,265,,2,"['0', '1', '0', '1', '0', '0']"
1989,Braunschweig,Germany,?,Daroj,Thailand,265,,2,"['0', '1', '0', '1', '0', '0']"
1989,Braunschweig,Germany,?,Cohen,Venezuela,265,,2,"['0', '0', '0', '1', '0', '1']"
1989,Braunschweig,Germany,Tadeu Alexandre,de A. e Silva,Brazil,275,,1,"['0', '0', '0', '1', '0', '0']"
1989,Braunschweig,Germany,Georgios,Hadjispyrides,Cyprus,275,,1,"['0', '1', '0', '0', '0', '0']"
1989,Braunschweig,Germany,?,Soepriadi,Indonesia,275,,1,"['0', '1', '0', '0', '0', '0']"
1989,Braunschweig,Germany,Avraham,Goldstein,Israel,275,,1,"['0', '1', '0', '0', '0', '0']"
1989,Braunschweig,Germany,Eric Angelo,Franco,Philippines,275,,1,"['0', '0', '0', '1', '0', '0']"
